REPORTING_YEAR,STATE_ABBR,CHEM_NAME,CARCINOGEN,CLEAN_AIR,LIST_3350,PBT_IND,PFAS_IND
2004,CO,Ethylbenzene,Y,Y,N,N,N
2004,VT,Polycyclic aromatic compounds,Y,Y,N,Y,N
2004,AK,Nickel compounds,Y,Y,Y,N,N
2004,MN,Catechol,Y,Y,N,N,N
2004,NV,Asbestos (friable),Y,Y,N,N,N
2004,FL,Ethylene oxide,Y,Y,N,N,N
2004,MI,Quinoline,Y,Y,N,N,N
2004,AR,Epichlorohydrin,Y,Y,N,N,N
2004,CT,"1,3-Butadiene",Y,Y,N,N,N
2004,PR,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2004,MO,Malathion,Y,N,N,N,N
2004,VA,"1,3-Butadiene",Y,Y,N,N,N
2004,WV,"1,2-Dichloropropane",Y,Y,N,N,N
2004,OH,"1,2-Dichloropropane",Y,Y,N,N,N
2004,NH,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2004,KS,Polychlorinated biphenyls,Y,Y,N,Y,N
2004,NJ,Hydrazine,Y,Y,N,N,N
2004,OK,Acrylonitrile,Y,Y,N,N,N
2004,AR,"2,4-Diaminotoluene",Y,Y,N,N,N
2004,PA,Heptachlor,Y,Y,N,Y,N
2004,MO,Creosote,Y,N,N,N,N
2004,SC,Diethyl sulfate,Y,Y,N,N,N
2004,IL,Epichlorohydrin,Y,Y,N,N,N
2004,LA,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2004,LA,Acrylamide,Y,Y,N,N,N
2004,MD,Trichloroethylene,Y,Y,Y,N,N
2004,MI,Vinyl chloride,Y,Y,N,N,N
2005,FL,Lead,Y,N,Y,Y,N
2005,MO,Naphthalene,Y,Y,N,N,N
2005,TX,Formaldehyde,Y,Y,N,N,N
2005,OR,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2005,OH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2005,NJ,Polycyclic aromatic compounds,Y,Y,N,Y,N
2005,TN,Methyl isobutyl ketone,Y,Y,Y,N,N
2005,PA,"N,N-Dimethylformamide",Y,Y,N,N,N
2005,IN,Trichloroethylene,Y,Y,Y,N,N
2005,MN,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2005,WI,Tetrachloroethylene,Y,Y,Y,N,N
2005,WA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2005,AZ,Polycyclic aromatic compounds,Y,Y,N,Y,N
2005,IA,Lead,Y,N,Y,Y,N
2005,PA,Molybdenum trioxide,Y,N,N,N,N
2005,CT,Naphthalene,Y,Y,N,N,N
2005,KS,Tetrachloroethylene,Y,Y,Y,N,N
2005,PA,Nitrobenzene,Y,Y,N,N,N
2005,LA,Catechol,Y,Y,N,N,N
2005,AR,Epichlorohydrin,Y,Y,N,N,N
2005,OR,Tetrachloroethylene,Y,Y,Y,N,N
2005,WI,Pyridine,Y,N,N,N,N
2005,FL,Cadmium compounds,Y,Y,Y,N,N
2005,LA,"1,2-Dichloropropane",Y,Y,N,N,N
2005,MI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2005,AZ,Methyl isobutyl ketone,Y,Y,Y,N,N
2005,UT,Hexachlorobenzene,Y,Y,N,Y,N
2005,MT,Cumene,Y,Y,N,N,N
2005,GA,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2005,TN,Ethyl acrylate,Y,Y,N,N,N
2005,WV,"1,4-Dioxane",Y,Y,N,N,N
2005,MD,Cumene,Y,Y,N,N,N
2005,MS,Ethylbenzene,Y,Y,N,N,N
2005,VI,Cumene,Y,Y,N,N,N
2005,WY,Polycyclic aromatic compounds,Y,Y,N,Y,N
2005,MS,Vinyl chloride,Y,Y,N,N,N
2005,NE,Cadmium compounds,Y,Y,Y,N,N
2005,TX,Epichlorohydrin,Y,Y,N,N,N
2005,TX,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2005,DE,Vinyl chloride,Y,Y,N,N,N
2005,MT,Styrene,Y,Y,N,N,N
2005,NM,Arsenic compounds,Y,Y,N,N,N
2005,HI,Naphthalene,Y,Y,N,N,N
2005,MO,"2,6-Xylidine",Y,N,N,N,N
2005,KS,Molybdenum trioxide,Y,N,N,N,N
2005,UT,Cobalt,Y,Y,N,N,N
2005,UT,Chloroform,Y,Y,Y,N,N
2005,PA,Polychlorinated alkanes (C10-C13),Y,N,N,N,N
2005,WI,Ethyl acrylate,Y,Y,N,N,N
2005,DE,Propylene oxide,Y,Y,N,N,N
2005,TX,Pentachlorophenol,Y,Y,N,N,N
2005,WY,Cumene,Y,Y,N,N,N
2005,SC,2-Nitropropane,Y,Y,N,N,N
2005,ID,Asbestos (friable),Y,Y,N,N,N
2005,AR,Propylene oxide,Y,Y,N,N,N
2005,NV,Ethylene oxide,Y,Y,N,N,N
2005,AL,Methyl acrylate,Y,N,N,N,N
2005,ID,Benzene,Y,Y,Y,N,N
2005,DC,Polycyclic aromatic compounds,Y,Y,N,Y,N
2005,WV,"2,6-Xylidine",Y,N,N,N,N
2005,CA,Toxaphene,Y,Y,N,Y,N
2005,AK,Formaldehyde,Y,Y,N,N,N
2005,TN,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2005,MN,"1,3-Butadiene",Y,Y,N,N,N
2006,OR,Styrene,Y,Y,N,N,N
2006,NC,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2006,IA,Styrene,Y,Y,N,N,N
2006,NC,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2006,MO,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2006,AZ,Arsenic compounds,Y,Y,N,N,N
2006,AL,Trichloroethylene,Y,Y,Y,N,N
2006,MT,Formaldehyde,Y,Y,N,N,N
2006,WI,Formaldehyde,Y,Y,N,N,N
2006,MO,Styrene,Y,Y,N,N,N
2006,OH,Nickel compounds,Y,Y,Y,N,N
2006,TX,Naphthalene,Y,Y,N,N,N
2006,IA,Nickel compounds,Y,Y,Y,N,N
2006,ME,Lead,Y,N,Y,Y,N
2006,OH,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2006,MS,Ethylbenzene,Y,Y,N,N,N
2006,AR,Lead,Y,N,Y,Y,N
2006,MI,Methyl isobutyl ketone,Y,Y,Y,N,N
2006,IL,Polychlorinated biphenyls,Y,Y,N,Y,N
2006,AR,Trichloroethylene,Y,Y,Y,N,N
2006,LA,Nitrilotriacetic acid,Y,N,N,N,N
2006,MD,Hexachlorobenzene,Y,Y,N,Y,N
2006,OK,Methyl isobutyl ketone,Y,Y,Y,N,N
2006,AZ,Dichloromethane,Y,Y,Y,N,N
2006,NC,Methyl acrylate,Y,N,N,N,N
2006,WI,Benzene,Y,Y,Y,N,N
2006,MT,Benzene,Y,Y,Y,N,N
2006,OH,2-Nitropropane,Y,Y,N,N,N
2006,TX,o-Toluidine,Y,Y,N,N,N
2006,TX,Chloroprene,Y,Y,N,N,N
2006,TN,Cadmium compounds,Y,Y,Y,N,N
2006,MI,Acetaldehyde,Y,Y,N,N,N
2006,AZ,Benzene,Y,Y,Y,N,N
2006,MS,Cobalt compounds,Y,Y,N,N,N
2006,WV,Acrylonitrile,Y,Y,N,N,N
2006,MO,"1,2-Dichloroethane",Y,Y,N,N,N
2006,MA,Vinyl acetate,Y,Y,N,N,N
2006,OH,Acetamide,Y,Y,N,N,N
2006,ME,Catechol,Y,Y,N,N,N
2006,PA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2006,VA,"N,N-Dimethylformamide",Y,Y,N,N,N
2006,KY,Methyl acrylate,Y,N,N,N,N
2006,NC,Beryllium compounds,Y,Y,N,N,N
2006,NV,Arsenic compounds,Y,Y,N,N,N
2006,NV,Vinyl acetate,Y,Y,N,N,N
2006,MS,Carbon tetrachloride,Y,Y,Y,N,N
2006,CT,Molybdenum trioxide,Y,N,N,N,N
2006,LA,"1,2-Phenylenediamine",Y,N,N,N,N
2006,LA,Quinoline,Y,Y,N,N,N
2006,NE,Nitrobenzene,Y,Y,N,N,N
2006,NE,Pentachlorophenol,Y,Y,N,N,N
2006,TN,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2006,AR,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
2006,AR,Thiourea,Y,N,N,N,N
2006,WI,"1,4-Dioxane",Y,Y,N,N,N
2006,OK,Hexachlorobenzene,Y,Y,N,Y,N
2006,TX,Safrole,Y,N,N,N,N
2006,MO,Cadmium compounds,Y,Y,Y,N,N
2006,PA,Ethylene thiourea,Y,Y,N,N,N
2006,AK,Nickel,Y,Y,Y,N,N
2006,IN,Urethane,Y,Y,N,N,N
2006,MA,Cumene,Y,Y,N,N,N
2007,IA,Ethylbenzene,Y,Y,N,N,N
2007,IL,Styrene,Y,Y,N,N,N
2007,NE,Styrene,Y,Y,N,N,N
2007,NY,Naphthalene,Y,Y,N,N,N
2007,ME,Styrene,Y,Y,N,N,N
2007,TX,Ethylbenzene,Y,Y,N,N,N
2007,NE,Nickel,Y,Y,Y,N,N
2007,TX,Molybdenum trioxide,Y,N,N,N,N
2007,AR,Lead,Y,N,Y,Y,N
2007,TX,Acetaldehyde,Y,Y,N,N,N
2007,NJ,Benzene,Y,Y,Y,N,N
2007,WI,Catechol,Y,Y,N,N,N
2007,WA,Ethylbenzene,Y,Y,N,N,N
2007,WA,Methyl isobutyl ketone,Y,Y,Y,N,N
2007,MO,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2007,AR,Styrene,Y,Y,N,N,N
2007,VI,Naphthalene,Y,Y,N,N,N
2007,DE,Ethyl acrylate,Y,Y,N,N,N
2007,TX,"1,3-Butadiene",Y,Y,N,N,N
2007,PA,Benzene,Y,Y,Y,N,N
2007,WA,Formaldehyde,Y,Y,N,N,N
2007,WV,Cobalt compounds,Y,Y,N,N,N
2007,AL,Toxaphene,Y,Y,N,Y,N
2007,VA,Ethyl acrylate,Y,Y,N,N,N
2007,MA,Formaldehyde,Y,Y,N,N,N
2007,CO,Polycyclic aromatic compounds,Y,Y,N,Y,N
2007,TX,Cobalt compounds,Y,Y,N,N,N
2007,AR,Trichloroethylene,Y,Y,Y,N,N
2007,NJ,Epichlorohydrin,Y,Y,N,N,N
2007,MI,Cobalt compounds,Y,Y,N,N,N
2007,MS,Dichloromethane,Y,Y,Y,N,N
2007,MS,Methyl acrylate,Y,N,N,N,N
2007,NV,Urethane,Y,Y,N,N,N
2007,OH,Acetaldehyde,Y,Y,N,N,N
2007,NV,Ethylbenzene,Y,Y,N,N,N
2007,RI,Trichloroethylene,Y,Y,Y,N,N
2007,WV,Vinylidene chloride,Y,Y,N,N,N
2007,WV,Quinoline,Y,Y,N,N,N
2007,TX,"1,3-Dichloropropylene",Y,Y,N,N,N
2007,TX,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2007,TX,"1,2,3-Trichloropropane",Y,N,N,N,N
2007,LA,"1,2-Dichloroethane",Y,Y,N,N,N
2007,NH,Formaldehyde,Y,Y,N,N,N
2007,IN,"1,3-Butadiene",Y,Y,N,N,N
2007,LA,Cumene,Y,Y,N,N,N
2007,LA,"N,N-Dimethylformamide",Y,Y,N,N,N
2007,TX,"2,4-D",Y,Y,N,N,N
2007,NE,Formaldehyde,Y,Y,N,N,N
2007,NJ,Tetrachlorvinphos,Y,N,N,N,N
2007,NC,Carbon tetrachloride,Y,Y,Y,N,N
2007,OH,Diazinon,Y,N,N,N,N
2007,OH,Ethylene oxide,Y,Y,N,N,N
2007,NC,"1,3-Butadiene",Y,Y,N,N,N
2007,TN,Acrylonitrile,Y,Y,N,N,N
2007,OH,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2007,DE,Ethylbenzene,Y,Y,N,N,N
2007,GA,Ethylene oxide,Y,Y,N,N,N
2007,AK,Naphthalene,Y,Y,N,N,N
2007,UT,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2007,UT,Carbon tetrachloride,Y,Y,Y,N,N
2007,UT,Diazinon,Y,N,N,N,N
2007,NE,Molybdenum trioxide,Y,N,N,N,N
2007,NE,Vinyl acetate,Y,Y,N,N,N
2007,NH,Vinyl acetate,Y,Y,N,N,N
2007,MA,Acrylamide,Y,Y,N,N,N
2007,OK,Polychlorinated biphenyls,Y,Y,N,Y,N
2007,AR,Propylene oxide,Y,Y,N,N,N
2007,OR,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2007,AR,o-Toluidine,Y,Y,N,N,N
2008,ME,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2008,KS,Propylene oxide,Y,Y,N,N,N
2008,NC,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2008,TX,Ethyl acrylate,Y,Y,N,N,N
2008,MS,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2008,FL,Lead,Y,N,Y,Y,N
2008,OR,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2008,VA,Formaldehyde,Y,Y,N,N,N
2008,RI,Nickel compounds,Y,Y,Y,N,N
2008,ME,Styrene,Y,Y,N,N,N
2008,MD,Nickel compounds,Y,Y,Y,N,N
2008,OH,Cobalt compounds,Y,Y,N,N,N
2008,WA,Ethylbenzene,Y,Y,N,N,N
2008,LA,Nickel compounds,Y,Y,Y,N,N
2008,MD,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2008,TX,Carbon tetrachloride,Y,Y,Y,N,N
2008,NY,Dichloromethane,Y,Y,Y,N,N
2008,AR,Pyridine,Y,N,N,N,N
2008,PR,Ethylbenzene,Y,Y,N,N,N
2008,IN,Tetrachloroethylene,Y,Y,Y,N,N
2008,AR,Cumene,Y,Y,N,N,N
2008,AL,Vinylidene chloride,Y,Y,N,N,N
2008,MD,Styrene,Y,Y,N,N,N
2008,NJ,Diglycidyl resorcinol ether,Y,N,N,N,N
2008,NJ,Epichlorohydrin,Y,Y,N,N,N
2008,IL,Arsenic compounds,Y,Y,N,N,N
2008,PR,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2008,WA,"1,2-Dichloroethane",Y,Y,N,N,N
2008,CA,"1,4-Dioxane",Y,Y,N,N,N
2008,KY,Catechol,Y,Y,N,N,N
2008,IN,Propyleneimine,Y,Y,N,N,N
2008,MA,Cobalt,Y,Y,N,N,N
2008,KY,Tetrachloroethylene,Y,Y,Y,N,N
2008,NH,Dichloromethane,Y,Y,Y,N,N
2008,IL,Thioacetamide,Y,N,N,N,N
2008,WY,Ethylbenzene,Y,Y,N,N,N
2008,CA,"1,3-Dichloropropylene",Y,Y,N,N,N
2008,NJ,Acrylamide,Y,Y,N,N,N
2008,NJ,Vinyl chloride,Y,Y,N,N,N
2008,CA,Heptachlor,Y,Y,N,Y,N
2008,TX,Thioacetamide,Y,N,N,N,N
2008,OR,Toxaphene,Y,Y,N,Y,N
2008,LA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2008,AK,Naphthalene,Y,Y,N,N,N
2008,OK,"N,N-Dimethylformamide",Y,Y,N,N,N
2008,PA,Carbon tetrachloride,Y,Y,Y,N,N
2008,NE,Ethylbenzene,Y,Y,N,N,N
2008,MI,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
2008,RI,Tetrachloroethylene,Y,Y,Y,N,N
2008,MN,Cobalt,Y,Y,N,N,N
2008,IA,"1,2-Dichloroethane",Y,Y,N,N,N
2009,IA,Formaldehyde,Y,Y,N,N,N
2009,NJ,Cobalt,Y,Y,N,N,N
2009,IL,Lead,Y,N,Y,Y,N
2009,FL,Cumene,Y,Y,N,N,N
2009,NH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2009,NE,Trichloroethylene,Y,Y,Y,N,N
2009,WI,Methyl isobutyl ketone,Y,Y,Y,N,N
2009,SD,Styrene,Y,Y,N,N,N
2009,AZ,Cobalt compounds,Y,Y,N,N,N
2009,RI,Arsenic compounds,Y,Y,N,N,N
2009,TN,Ethylbenzene,Y,Y,N,N,N
2009,MA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2009,MA,Cumene,Y,Y,N,N,N
2009,SC,"N,N-Dimethylformamide",Y,Y,N,N,N
2009,RI,Ethylbenzene,Y,Y,N,N,N
2009,KY,Cobalt compounds,Y,Y,N,N,N
2009,SC,Ethylene oxide,Y,Y,N,N,N
2009,WV,Arsenic compounds,Y,Y,N,N,N
2009,GA,Diazinon,Y,N,N,N,N
2009,UT,Dichloromethane,Y,Y,Y,N,N
2009,KY,Ethyl acrylate,Y,Y,N,N,N
2009,CA,Urethane,Y,Y,N,N,N
2009,TX,Arsenic compounds,Y,Y,N,N,N
2009,OH,Benzene,Y,Y,Y,N,N
2009,CT,Dichloromethane,Y,Y,Y,N,N
2009,WI,Benzene,Y,Y,Y,N,N
2009,KS,Formaldehyde,Y,Y,N,N,N
2009,CO,"1,4-Dioxane",Y,Y,N,N,N
2009,NC,Vinyl chloride,Y,Y,N,N,N
2009,MT,Chloroform,Y,Y,Y,N,N
2009,NV,Naphthalene,Y,Y,N,N,N
2009,MI,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2009,SC,Acrylonitrile,Y,Y,N,N,N
2009,LA,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2009,AR,"1,3-Butadiene",Y,Y,N,N,N
2009,LA,Nitrobenzene,Y,Y,N,N,N
2009,NJ,Tetrachlorvinphos,Y,N,N,N,N
2009,MT,Tetrachloroethylene,Y,Y,Y,N,N
2009,IL,Thioacetamide,Y,N,N,N,N
2009,SC,Creosote,Y,N,N,N,N
2009,IN,Acrylonitrile,Y,Y,N,N,N
2009,NV,Arsenic,Y,Y,N,N,N
2009,TX,"trans-1,3-Dichloropropene",Y,N,N,N,N
2009,MN,Arsenic,Y,Y,N,N,N
2009,IA,"2,4-D",Y,Y,N,N,N
2009,WV,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2009,NE,Carbon tetrachloride,Y,Y,Y,N,N
2009,WA,Arsenic compounds,Y,Y,N,N,N
2009,CA,"1,2-Butylene oxide",Y,Y,N,N,N
2010,NC,Styrene,Y,Y,N,N,N
2010,NY,Ethylbenzene,Y,Y,N,N,N
2010,GU,Benzene,Y,Y,Y,N,N
2010,GU,Cumene,Y,Y,N,N,N
2010,TN,Methyl isobutyl ketone,Y,Y,Y,N,N
2010,NV,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,TX,Cobalt compounds,Y,Y,N,N,N
2010,OR,Cobalt,Y,Y,N,N,N
2010,MD,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,AL,Acetaldehyde,Y,Y,N,N,N
2010,WI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2010,KY,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,AR,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2010,NM,Polychlorinated biphenyls,Y,Y,N,Y,N
2010,NY,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,MA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2010,TX,Beryllium compounds,Y,Y,N,N,N
2010,PA,Creosote,Y,N,N,N,N
2010,OH,Acetaldehyde,Y,Y,N,N,N
2010,ND,Cobalt compounds,Y,Y,N,N,N
2010,MS,"1,4-Dioxane",Y,Y,N,N,N
2010,NC,Ethylene oxide,Y,Y,N,N,N
2010,OH,Dimethylcarbamoyl chloride,Y,Y,N,N,N
2010,WA,Tetrachloroethylene,Y,Y,Y,N,N
2010,MS,Pentachlorophenol,Y,Y,N,N,N
2010,SC,Acetaldehyde,Y,Y,N,N,N
2010,VA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2010,AZ,Cobalt compounds,Y,Y,N,N,N
2010,NH,Ethylbenzene,Y,Y,N,N,N
2010,VA,"1,2-Dichloropropane",Y,Y,N,N,N
2010,OR,Nickel compounds,Y,Y,Y,N,N
2010,NM,Nickel compounds,Y,Y,Y,N,N
2010,MP,Polycyclic aromatic compounds,Y,Y,N,Y,N
2010,NV,Cobalt compounds,Y,Y,N,N,N
2010,PR,Pyridine,Y,N,N,N,N
2010,MO,"1,2-Dichloroethane",Y,Y,N,N,N
2010,PA,Chloroform,Y,Y,Y,N,N
2010,AL,Chloroform,Y,Y,Y,N,N
2010,AR,Pyridine,Y,N,N,N,N
2010,SC,Arsenic,Y,Y,N,N,N
2010,TX,Methoxone sodium salt,Y,N,N,N,N
2010,AL,Tetrachloroethylene,Y,Y,Y,N,N
2010,TN,"1,2-Phenylenediamine",Y,N,N,N,N
2010,OK,Catechol,Y,Y,N,N,N
2010,UT,Pyridine,Y,N,N,N,N
2010,LA,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2010,ND,"1,3-Butadiene",Y,Y,N,N,N
2010,NY,Nitrobenzene,Y,Y,N,N,N
2010,IA,"2,4-D",Y,Y,N,N,N
2010,LA,4-Aminoazobenzene,Y,Y,N,N,N
2010,VI,"1,3-Butadiene",Y,Y,N,N,N
2010,AR,"1,2-Butylene oxide",Y,Y,N,N,N
2010,LA,Diethyl sulfate,Y,Y,N,N,N
2010,LA,Hydrazine sulfate (1:1),Y,N,N,N,N
2010,DE,Hexachlorobenzene,Y,Y,N,Y,N
2010,TX,o-Toluidine hydrochloride,Y,N,N,N,N
2011,SC,Formaldehyde,Y,Y,N,N,N
2011,ME,Polycyclic aromatic compounds,Y,Y,N,Y,N
2011,KS,Styrene,Y,Y,N,N,N
2011,MO,Polycyclic aromatic compounds,Y,Y,N,Y,N
2011,TX,Ethylbenzene,Y,Y,N,N,N
2011,MA,Dichloromethane,Y,Y,Y,N,N
2011,OH,Lead,Y,N,Y,Y,N
2011,LA,Ethylbenzene,Y,Y,N,N,N
2011,OH,Vinyl acetate,Y,Y,N,N,N
2011,TX,Polycyclic aromatic compounds,Y,Y,N,Y,N
2011,CO,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,CA,Naphthalene,Y,Y,N,N,N
2011,NH,Lead,Y,N,Y,Y,N
2011,WV,Cobalt compounds,Y,Y,N,N,N
2011,MD,Naphthalene,Y,Y,N,N,N
2011,PA,Dichloromethane,Y,Y,Y,N,N
2011,AL,Benzene,Y,Y,Y,N,N
2011,MO,Acetaldehyde,Y,Y,N,N,N
2011,WY,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,WV,Styrene,Y,Y,N,N,N
2011,NE,Formaldehyde,Y,Y,N,N,N
2011,MS,Naphthalene,Y,Y,N,N,N
2011,NV,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,WA,Tetrachloroethylene,Y,Y,Y,N,N
2011,TN,Cobalt compounds,Y,Y,N,N,N
2011,CA,Benzene,Y,Y,Y,N,N
2011,KY,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2011,MN,Formaldehyde,Y,Y,N,N,N
2011,NC,Creosote,Y,N,N,N,N
2011,LA,"1,2-Dichloroethane",Y,Y,N,N,N
2011,PR,Benzene,Y,Y,Y,N,N
2011,NE,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,FL,"1,4-Dioxane",Y,Y,N,N,N
2011,CO,Chloroform,Y,Y,Y,N,N
2011,DE,Trichloroethylene,Y,Y,Y,N,N
2011,VI,Cumene,Y,Y,N,N,N
2011,NV,Polycyclic aromatic compounds,Y,Y,N,Y,N
2011,NJ,Ethylene oxide,Y,Y,N,N,N
2011,WY,Molybdenum trioxide,Y,N,N,N,N
2011,TN,Cadmium compounds,Y,Y,Y,N,N
2011,CO,Cadmium compounds,Y,Y,Y,N,N
2011,HI,Nickel compounds,Y,Y,Y,N,N
2011,WV,Hydrazine,Y,Y,N,N,N
2011,SC,Isoprene,Y,N,N,N,N
2011,GA,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2011,AR,Chlorophenols,Y,N,N,N,N
2011,NY,Cumene,Y,Y,N,N,N
2011,AL,Diethyl sulfate,Y,Y,N,N,N
2011,NC,Vinyl chloride,Y,Y,N,N,N
2011,IL,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
2011,MO,Methoxone,Y,N,N,N,N
2011,LA,o-Toluidine,Y,Y,N,N,N
2011,TN,Ethyl acrylate,Y,Y,N,N,N
2011,MN,Ethyl acrylate,Y,Y,N,N,N
2011,TX,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2011,TX,"2,4-D isopropyl ester",Y,Y,N,N,N
2011,TX,"2,4-D propylene glycol butyl ether ester",Y,Y,N,N,N
2011,SC,Tetrachloroethylene,Y,Y,Y,N,N
2011,SC,"1,2-Dichloroethane",Y,Y,N,N,N
2011,OH,Benzoic trichloride,Y,Y,N,N,N
2011,OH,Polychlorinated alkanes (C10-C13),Y,N,N,N,N
2011,SC,o-Anisidine,Y,Y,N,N,N
2011,AR,Propylene oxide,Y,Y,N,N,N
2011,SC,Styrene oxide,Y,Y,N,N,N
2011,SC,Acrolein,Y,Y,N,N,N
2011,VA,Cumene,Y,Y,N,N,N
2011,NE,Heptachlor,Y,Y,N,Y,N
2011,MO,Hydrazine,Y,Y,N,N,N
2011,ND,Ethylbenzene,Y,Y,N,N,N
2011,LA,Dimethyl sulfate,Y,Y,N,N,N
2011,NY,"4,4&apos;-Methylenebis(2-chloroaniline)",Y,Y,N,N,N
2011,WY,Chloroform,Y,Y,Y,N,N
2012,WA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2012,MS,Ethylene oxide,Y,Y,N,N,N
2012,OH,Cadmium,Y,Y,Y,N,N
2012,UT,Lead,Y,N,Y,Y,N
2012,AL,Styrene,Y,Y,N,N,N
2012,WI,Naphthalene,Y,Y,N,N,N
2012,NY,Naphthalene,Y,Y,N,N,N
2012,IN,Benzene,Y,Y,Y,N,N
2012,MS,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,MO,Polychlorinated alkanes (C10-C13),Y,N,N,N,N
2012,CO,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2012,KY,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,OK,Nickel compounds,Y,Y,Y,N,N
2012,KY,Styrene,Y,Y,N,N,N
2012,LA,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,MS,"N,N-Dimethylformamide",Y,Y,N,N,N
2012,IL,Cobalt,Y,Y,N,N,N
2012,GA,Trichloroethylene,Y,Y,Y,N,N
2012,LA,Ethylene oxide,Y,Y,N,N,N
2012,VA,Acetaldehyde,Y,Y,N,N,N
2012,TX,Creosote,Y,N,N,N,N
2012,OK,Ethylbenzene,Y,Y,N,N,N
2012,ID,Ethylbenzene,Y,Y,N,N,N
2012,NC,Creosote,Y,N,N,N,N
2012,IL,Formaldehyde,Y,Y,N,N,N
2012,HI,Arsenic,Y,Y,N,N,N
2012,OK,Arsenic compounds,Y,Y,N,N,N
2012,NC,Ethylene oxide,Y,Y,N,N,N
2012,SC,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2012,NC,Acrylamide,Y,Y,N,N,N
2012,OH,Molybdenum trioxide,Y,N,N,N,N
2012,MA,Epichlorohydrin,Y,Y,N,N,N
2012,UT,Cobalt compounds,Y,Y,N,N,N
2012,NE,Vinyl acetate,Y,Y,N,N,N
2012,NC,Tetrafluoroethylene,Y,N,N,N,N
2012,OH,Toxaphene,Y,Y,N,Y,N
2012,LA,Isoprene,Y,N,N,N,N
2012,RI,Styrene,Y,Y,N,N,N
2012,NE,"N,N-Dimethylformamide",Y,Y,N,N,N
2012,AR,Arsenic,Y,Y,N,N,N
2012,MS,Aniline,Y,Y,N,N,N
2012,NJ,Vinyl chloride,Y,Y,N,N,N
2012,IA,"1,2-Dichloroethane",Y,Y,N,N,N
2012,CA,Acrylamide,Y,Y,N,N,N
2012,CA,Chlordane,Y,Y,N,Y,N
2012,WI,Cadmium compounds,Y,Y,Y,N,N
2012,GA,Beryllium compounds,Y,Y,N,N,N
